route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
1,246107924611076,246107924611076+1980236+0,Grand Central,8704,1,,1,1,0
1,246107924611076,246107924611076+1980241+0,Croton-Harmon,8705,0,,12,1,0
1,246107924611076,246107924611076+1980246+0,Grand Central,8706,1,,1,1,0
1,246107924611076,246107924611076+1980249+0,Croton-Harmon,8707,0,,12,1,0
1,246107924611076,246107924611076+1980254+0,Grand Central,8708,1,,1,1,0
1,246107924611076,246107924611076+1980259+0,Croton-Harmon,8709,0,,12,1,0
1,246107924611076,246107924611076+1980261+0,Grand Central,8710,1,,1,1,0
1,246107924611076,246107924611076+1980263+0,Croton-Harmon,8711,0,,12,1,0
1,246107924611076,246107924611076+1980268+0,Grand Central,8712,1,,1,1,0
1,246107924611076,246107924611076+1980272+0,Croton-Harmon,8713,0,,12,1,0
1,246107924611076,246107924611076+1980275+0,Grand Central,8714,1,,1,1,0
1,246107924611076,246107924611076+1980278+0,Croton-Harmon,8715,0,,12,1,0
1,246107924611076,246107924611076+1980283+0,Grand Central,8716,1,,1,1,0
1,246107924611076,246107924611076+1980288+0,Croton-Harmon,8717,0,,12,1,0
1,246107924611076,246107924611076+1980290+0,Grand Central,8718,1,,1,1,0
1,246107924611076,246107924611076+1980294+0,Croton-Harmon,8719,0,,12,1,0
1,246107924611076,246107924611076+1980299+0,Grand Central,8720,1,,1,1,0
1,246107924611076,246107924611076+1980304+0,Croton-Harmon,8721,0,,12,1,0
1,246107924611076,246107924611076+1980306+0,Grand Central,8722,1,,1,1,0
1,246107924611076,246107924611076+1980311+0,Croton-Harmon,8723,0,,12,1,0
1,246107924611076,246107924611076+1980316+0,Grand Central,8724,1,,1,1,0
1,246107924611076,246107924611076+1980321+0,Croton-Harmon,8725,0,,12,1,0
1,246107924611076,246107924611076+1980326+0,Grand Central,8726,1,,1,1,0
1,246107924611076,246107924611076+1980330+0,Croton-Harmon,8727,0,,12,1,0
1,246107924611076,246107924611076+1980334+0,Grand Central,8728,1,,1,1,0
1,246107924611076,246107924611076+1980339+0,Croton-Harmon,8729,0,,12,1,0
1,246107924611076,246107924611076+1980343+0,Grand Central,8730,1,,1,1,0
1,246107924611076,246107924611076+1980347+0,Croton-Harmon,8731,0,,12,1,0
1,246107924611076,246107924611076+1980351+0,Grand Central,8732,1,,1,1,0
1,246107924611076,246107924611076+1980356+0,Croton-Harmon,8733,0,,12,1,0
1,246107924611076,246107924611076+1980360+0,Grand Central,8734,1,,1,1,0
1,246107924611076,246107924611076+1980364+0,Croton-Harmon,8735,0,,12,1,0
1,246107924611076,246107924611076+1980369+0,Grand Central,8736,1,,1,1,0
1,246107924611076,246107924611076+1980374+0,Croton-Harmon,8737,0,,12,1,0
1,246107924611076,246107924611076+1980379+0,Grand Central,8738,1,,1,1,0
1,246107924611076,246107924611076+1980384+0,Croton-Harmon,8739,0,,12,1,0
1,246107924611076,246107924611076+1980392+0,Grand Central,8740,1,,1,1,0
1,246107924611076,246107924611076+1980397+0,Croton-Harmon,8741,0,,12,1,0
1,246107924611076,246107924611076+1980401+0,Grand Central,8742,1,,1,1,0
1,246107924611076,246107924611076+1980405+0,Croton-Harmon,8743,0,,12,1,0
1,246107924611076,246107924611076+1980410+0,Grand Central,8744,1,,1,1,0
1,246107924611076,246107924611076+1980415+0,Croton-Harmon,8745,0,,12,1,0
1,246107924611076,246107924611076+1980419+0,Grand Central,8746,1,,1,1,0
1,246107924611076,246107924611076+1980424+0,Croton-Harmon,8747,0,,12,1,0
1,246107924611076,246107924611076+1980429+0,Grand Central,8748,1,,1,1,0
1,246107924611076,246107924611076+1980434+0,Croton-Harmon,8749,0,,12,1,0
1,246107924611076,246107924611076+1980442+0,Grand Central,8750,1,,1,1,0
1,246107924611076,246107924611076+1980447+0,Croton-Harmon,8751,0,,12,1,0
1,246107924611076,246107924611076+1980452+0,Grand Central,8752,1,,1,1,0
1,246107924611076,246107924611076+1980457+0,Croton-Harmon,8753,0,,12,1,0
1,246107924611076,246107924611076+1980461+0,Grand Central,8754,1,,1,1,0
1,246107924611076,246107924611076+1980465+0,Croton-Harmon,8755,0,,12,1,0
1,246107924611076,246107924611076+1980470+0,Grand Central,8756,1,,1,1,0
1,246107924611076,246107924611076+1980474+0,Croton-Harmon,8757,0,,12,1,0
1,246107924611076,246107924611076+1980479+0,Grand Central,8758,1,,1,1,0
1,246107924611076,246107924611076+1980483+0,Croton-Harmon,8759,0,,12,1,0
1,246107924611076,246107924611076+1980491+0,Grand Central,8760,1,,1,1,0
1,246107924611076,246107924611076+1980495+0,Croton-Harmon,8761,0,,12,1,0
1,246107924611076,246107924611076+1980500+0,Grand Central,8762,1,,1,1,0
1,246107924611076,246107924611076+1980504+0,Croton-Harmon,8763,0,,12,1,0
1,246107924611076,246107924611076+1980509+0,Grand Central,8764,1,,1,1,0
1,246107924611076,246107924611076+1980514+0,Croton-Harmon,8765,0,,12,1,0
1,246107924611076,246107924611076+1980517+0,Grand Central,8766,1,,1,1,0
1,246107924611076,246107924611076+1980519+0,Croton-Harmon,8767,0,,12,1,0
1,246107924611076,246107924611076+1980524+0,Grand Central,8768,1,,1,1,0
1,246107924611076,246107924611076+1980536+0,Croton-Harmon,8771,0,,12,1,0
1,246107924611076,246107924611076+1980541+0,Grand Central,8772,1,,1,1,0
1,246107924611076,246107924611076+1980546+0,Grand Central,8776,1,,1,1,0
1,246107924611076,246107924611076+1980566+0,Poughkeepsie,8801,0,,12,1,0
1,246107924611076,246107924611076+1980571+0,Grand Central,8802,1,,1,1,0
1,246107924611076,246107924611076+1980576+0,Poughkeepsie,8805,0,,12,1,0
1,246107924611076,246107924611076+1980581+0,Poughkeepsie,8807,0,,12,1,0
1,246107924611076,246107924611076+1980585+0,Grand Central,8808,1,,1,1,0
1,246107924611076,246107924611076+1980592+0,Poughkeepsie,8811,0,,12,1,0
1,246107924611076,246107924611076+1980596+0,Grand Central,8812,1,,1,1,0
1,246107924611076,246107924611076+1980601+0,Poughkeepsie,8815,0,,12,1,0
1,246107924611076,246107924611076+1980606+0,Grand Central,8816,1,,1,1,0
1,246107924611076,246107924611076+1980610+0,Poughkeepsie,8819,0,,12,1,0
1,246107924611076,246107924611076+1980618+0,Grand Central,8820,1,,1,1,0
1,246107924611076,246107924611076+1980623+0,Grand Central,8822,1,,1,1,0
1,246107924611076,246107924611076+1980625+0,Poughkeepsie,8823,0,,12,1,0
1,246107924611076,246107924611076+1980630+0,Grand Central,8824,1,,1,1,0
1,246107924611076,246107924611076+1980635+0,Grand Central,8826,1,,1,1,0
1,246107924611076,246107924611076+1980639+0,Poughkeepsie,8827,0,,12,1,0
1,246107924611076,246107924611076+1980643+0,Grand Central,8828,1,,1,1,0
1,246107924611076,246107924611076+1980650+0,Poughkeepsie,8831,0,,12,1,0
1,246107924611076,246107924611076+1980654+0,Grand Central,8832,1,,1,1,0
1,246107924611076,246107924611076+1980659+0,Poughkeepsie,8835,0,,12,1,0
1,246107924611076,246107924611076+1980664+0,Grand Central,8836,1,,1,1,0
1,246107924611076,246107924611076+1980668+0,Poughkeepsie,8839,0,,12,1,0
1,246107924611076,246107924611076+1980672+0,Grand Central,8840,1,,1,1,0
1,246107924611076,246107924611076+1980677+0,Poughkeepsie,8841,0,,12,1,0
1,246107924611076,246107924611076+1980679+0,Poughkeepsie,8843,0,,12,1,0
1,246107924611076,246107924611076+1980684+0,Grand Central,8844,1,,1,1,0
1,246107924611076,246107924611076+1980689+0,Poughkeepsie,8845,0,,12,1,0
1,246107924611076,246107924611076+1980694+0,Grand Central,8846,1,,1,1,0
1,246107924611076,246107924611076+1980698+0,Poughkeepsie,8847,0,,12,1,0
1,246107924611076,246107924611076+1980703+0,Grand Central,8848,1,,1,1,0
1,246107924611076,246107924611076+1980707+0,Poughkeepsie,8849,0,,12,1,0
1,246107924611076,246107924611076+1980711+0,Poughkeepsie,8851,0,,12,1,0
1,246107924611076,246107924611076+1980715+0,Grand Central,8852,1,,1,1,0
1,246107924611076,246107924611076+1980720+0,Poughkeepsie,8855,0,,12,1,0
1,246107924611076,246107924611076+1980724+0,Grand Central,8856,1,,1,1,0
1,246107924611076,246107924611076+1980729+0,Poughkeepsie,8859,0,,12,1,0
1,246107924611076,246107924611076+1980737+0,Grand Central,8860,1,,1,1,0
1,246107924611076,246107924611076+1980741+0,Poughkeepsie,8863,0,,12,1,0
1,246107924611076,246107924611076+1980745+0,Grand Central,8864,1,,1,1,0
1,246107924611076,246107924611076+1980750+0,Poughkeepsie,8867,0,,12,1,0
1,246107924611076,246107924611076+1980755+0,Grand Central,8868,1,,1,1,0
1,246107924611076,246107924611076+1980763+0,Poughkeepsie,8871,0,,12,1,0
1,246107924611076,246107924611076+1980768+0,Grand Central,8872,1,,1,1,0
1,246107924611076,246107924611076+1980772+0,Croton-Harmon,8876,1,,1,1,0
1,246107924611076,246107924611076+1980781+0,Croton-Harmon,8898,1,,1,1,0
2,246107924611076,246107924611076+1980829+0,Grand Central,9308,1,,3,1,0
2,246107924611076,246107924611076+1980832+0,Crestwood,9309,0,,14,1,0
2,246107924611076,246107924611076+1980835+0,Grand Central,9312,1,,3,1,0
2,246107924611076,246107924611076+1980837+0,Crestwood,9313,0,,14,1,0
2,246107924611076,246107924611076+1980840+0,Grand Central,9316,1,,3,1,0
2,246107924611076,246107924611076+1980843+0,Crestwood,9317,0,,14,1,0
2,246107924611076,246107924611076+1980848+0,Grand Central,9320,1,,3,1,0
2,246107924611076,246107924611076+1980853+0,Crestwood,9321,0,,14,1,0
2,246107924611076,246107924611076+1980857+0,Grand Central,9324,1,,3,1,0
2,246107924611076,246107924611076+1980862+0,Crestwood,9325,0,,14,1,0
2,246107924611076,246107924611076+1980867+0,Grand Central,9328,1,,3,1,0
2,246107924611076,246107924611076+1980872+0,Crestwood,9329,0,,14,1,0
2,246107924611076,246107924611076+1980880+0,Grand Central,9332,1,,3,1,0
2,246107924611076,246107924611076+1980884+0,Crestwood,9333,0,,14,1,0
2,246107924611076,246107924611076+1980889+0,Grand Central,9336,1,,3,1,0
2,246107924611076,246107924611076+1980894+0,Crestwood,9337,0,,14,1,0
2,246107924611076,246107924611076+1980902+0,Grand Central,9340,1,,3,1,0
2,246107924611076,246107924611076+1980907+0,Crestwood,9341,0,,14,1,0
2,246107924611076,246107924611076+1980912+0,Grand Central,9344,1,,3,1,0
2,246107924611076,246107924611076+1980917+0,Crestwood,9345,0,,14,1,0
2,246107924611076,246107924611076+1980922+0,Grand Central,9348,1,,3,1,0
2,246107924611076,246107924611076+1980927+0,Crestwood,9349,0,,14,1,0
2,246107924611076,246107924611076+1980932+0,Grand Central,9352,1,,3,1,0
2,246107924611076,246107924611076+1980937+0,Crestwood,9353,0,,14,1,0
2,246107924611076,246107924611076+1980942+0,Grand Central,9356,1,,3,1,0
2,246107924611076,246107924611076+1980947+0,Crestwood,9357,0,,14,1,0
2,246107924611076,246107924611076+1980952+0,Grand Central,9360,1,,3,1,0
2,246107924611076,246107924611076+1980956+0,Crestwood,9361,0,,14,1,0
2,246107924611076,246107924611076+1980961+0,Grand Central,9364,1,,3,1,0
2,246107924611076,246107924611076+1980966+0,Crestwood,9365,0,,14,1,0
2,246107924611076,246107924611076+1980968+0,Grand Central,9368,1,,3,1,0
2,246107924611076,246107924611076+1980979+0,Grand Central,9500,1,,3,1,0
2,246107924611076,246107924611076+1980981+0,Grand Central,9502,1,,3,1,0
2,246107924611076,246107924611076+1980986+0,Grand Central,9504,1,,3,1,0
2,246107924611076,246107924611076+1980989+0,Grand Central,9506,1,,3,1,0
2,246107924611076,246107924611076+1980993+0,North White Plains,9507,0,,14,1,0
2,246107924611076,246107924611076+1980998+0,Grand Central,9510,1,,3,1,0
2,246107924611076,246107924611076+1981002+0,North White Plains,9511,0,,14,1,0
2,246107924611076,246107924611076+1981007+0,Grand Central,9514,1,,3,1,0
2,246107924611076,246107924611076+1981011+0,North White Plains,9515,0,,14,1,0
2,246107924611076,246107924611076+1981016+0,Grand Central,9518,1,,3,1,0
2,246107924611076,246107924611076+1981020+0,North White Plains,9519,0,,14,1,0
2,246107924611076,246107924611076+1981025+0,Grand Central,9522,1,,3,1,0
2,246107924611076,246107924611076+1981030+0,North White Plains,9523,0,,14,1,0
2,246107924611076,246107924611076+1981035+0,Grand Central,9526,1,,3,1,0
2,246107924611076,246107924611076+1981039+0,North White Plains,9527,0,,14,1,0
2,246107924611076,246107924611076+1981047+0,Grand Central,9530,1,,3,1,0
2,246107924611076,246107924611076+1981052+0,North White Plains,9531,0,,14,1,0
2,246107924611076,246107924611076+1981057+0,Grand Central,9534,1,,3,1,0
2,246107924611076,246107924611076+1981061+0,North White Plains,9535,0,,14,1,0
2,246107924611076,246107924611076+1981066+0,Grand Central,9538,1,,3,1,0
2,246107924611076,246107924611076+1981071+0,North White Plains,9539,0,,14,1,0
2,246107924611076,246107924611076+1981076+0,Grand Central,9542,1,,3,1,0
2,246107924611076,246107924611076+1981081+0,North White Plains,9543,0,,14,1,0
2,246107924611076,246107924611076+1981086+0,Grand Central,9546,1,,3,1,0
2,246107924611076,246107924611076+1981091+0,North White Plains,9547,0,,14,1,0
2,246107924611076,246107924611076+1981096+0,Grand Central,9550,1,,3,1,0
2,246107924611076,246107924611076+1981101+0,North White Plains,9551,0,,14,1,0
2,246107924611076,246107924611076+1981106+0,Grand Central,9554,1,,3,1,0
2,246107924611076,246107924611076+1981111+0,North White Plains,9555,0,,14,1,0
2,246107924611076,246107924611076+1981116+0,Grand Central,9558,1,,3,1,0
2,246107924611076,246107924611076+1981121+0,North White Plains,9559,0,,14,1,0
2,246107924611076,246107924611076+1981129+0,Grand Central,9562,1,,3,1,0
2,246107924611076,246107924611076+1981134+0,North White Plains,9563,0,,14,1,0
2,246107924611076,246107924611076+1981139+0,Grand Central,9566,1,,3,1,0
2,246107924611076,246107924611076+1981143+0,North White Plains,9567,0,,14,1,0
2,246107924611076,246107924611076+1981147+0,Grand Central,9570,1,,3,1,0
2,246107924611076,246107924611076+1981152+0,North White Plains,9571,0,,14,1,0
2,246107924611076,246107924611076+1981156+0,North White Plains,9573,0,,14,1,0
2,246107924611076,246107924611076+1981159+0,Grand Central,9574,1,,3,1,0
2,246107924611076,246107924611076+1981164+0,North White Plains,9575,0,,14,1,0
2,246107924611076,246107924611076+1981174+0,Grand Central,9600,1,,3,1,0
2,246107924611076,246107924611076+1981179+0,Grand Central,9602,1,,3,1,0
2,246107924611076,246107924611076+1981184+0,Southeast,9605,0,,14,1,0
2,246107924611076,246107924611076+1981189+0,Grand Central,9606,1,,3,1,0
2,246107924611076,246107924611076+1981194+0,Southeast,9607,0,,14,1,0
2,246107924611076,246107924611076+1981199+0,Grand Central,9610,1,,3,1,0
2,246107924611076,246107924611076+1981204+0,Southeast,9611,0,,14,1,0
2,246107924611076,246107924611076+1981209+0,Grand Central,9614,1,,3,1,0
2,246107924611076,246107924611076+1981214+0,Southeast,9615,0,,14,1,0
2,246107924611076,246107924611076+1981219+0,Grand Central,9616,1,,3,1,0
2,246107924611076,246107924611076+1981224+0,Grand Central,9618,1,,3,1,0
2,246107924611076,246107924611076+1981229+0,Southeast,9619,0,,14,1,0
2,246107924611076,246107924611076+1981233+0,Grand Central,9620,1,,3,1,0
2,246107924611076,246107924611076+1981238+0,Grand Central,9622,1,,3,1,0
2,246107924611076,246107924611076+1981243+0,Southeast,9623,0,,14,1,0
2,246107924611076,246107924611076+1981248+0,Grand Central,9624,1,,3,1,0
2,246107924611076,246107924611076+1981253+0,Grand Central,9626,1,,3,1,0
2,246107924611076,246107924611076+1981257+0,Southeast,9627,0,,14,1,0
2,246107924611076,246107924611076+1981261+0,Grand Central,9628,1,,3,1,0
2,246107924611076,246107924611076+1981265+0,Grand Central,9630,1,,3,1,0
2,246107924611076,246107924611076+1981270+0,Southeast,9631,0,,14,1,0
2,246107924611076,246107924611076+1981275+0,Grand Central,9634,1,,3,1,0
2,246107924611076,246107924611076+1981280+0,Southeast,9635,0,,14,1,0
2,246107924611076,246107924611076+1981285+0,Grand Central,9638,1,,3,1,0
2,246107924611076,246107924611076+1981290+0,Southeast,9639,0,,14,1,0
2,246107924611076,246107924611076+1981298+0,Grand Central,9642,1,,3,1,0
2,246107924611076,246107924611076+1981303+0,Southeast,9643,0,,14,1,0
2,246107924611076,246107924611076+1981308+0,Southeast,9645,0,,14,1,0
2,246107924611076,246107924611076+1981313+0,Grand Central,9646,1,,3,1,0
2,246107924611076,246107924611076+1981321+0,Southeast,9649,0,,14,1,0
2,246107924611076,246107924611076+1981325+0,Grand Central,9650,1,,3,1,0
2,246107924611076,246107924611076+1981330+0,Southeast,9651,0,,14,1,0
2,246107924611076,246107924611076+1981335+0,Southeast,9653,0,,14,1,0
2,246107924611076,246107924611076+1981340+0,Grand Central,9654,1,,3,1,0
2,246107924611076,246107924611076+1981349+0,Southeast,9657,0,,14,1,0
2,246107924611076,246107924611076+1981354+0,Grand Central,9658,1,,3,1,0
2,246107924611076,246107924611076+1981359+0,Southeast,9659,0,,14,1,0
2,246107924611076,246107924611076+1981364+0,Grand Central,9662,1,,3,1,0
2,246107924611076,246107924611076+1981369+0,Southeast,9663,0,,14,1,0
2,246107924611076,246107924611076+1981374+0,Grand Central,9666,1,,3,1,0
2,246107924611076,246107924611076+1981379+0,Southeast,9667,0,,14,1,0
2,246107924611076,246107924611076+1981384+0,Grand Central,9670,1,,3,1,0
2,246107924611076,246107924611076+1981388+0,Southeast,9671,0,,14,1,0
2,246107924611076,246107924611076+1981393+0,Southeast,9673,0,,14,1,0
2,246107924611076,246107924611076+1981396+0,Grand Central,9674,1,,3,1,0
2,246107924611076,246107924611076+1981409+0,Grand Central,9698,1,,3,1,0
1,246107924611286,246107924611286+1980777+0,Poughkeepsie,8897,0,,12,1,0
2,246107924611286,246107924611286+1981401+0,Southeast,9695,0,,14,1,0
2,246107924611286,246107924611286+1981405+0,Southeast,9697,0,,14,1,0
3,246108024610807,246108024610807+1978745+0,Stamford,6300,0,,16,1,0
3,246108024610807,246108024610807+1978748+0,Grand Central,6301,1,,5,1,0
3,246108024610807,246108024610807+1978753+0,Stamford,6302,0,,16,1,0
3,246108024610807,246108024610807+1978756+0,Grand Central,6303,1,,5,1,0
3,246108024610807,246108024610807+1978761+0,Stamford,6304,0,,16,1,0
3,246108024610807,246108024610807+1978764+0,Grand Central,6305,1,,5,1,0
3,246108024610807,246108024610807+1978769+0,Stamford,6306,0,,16,1,0
3,246108024610807,246108024610807+1978780+0,Grand Central,6309,1,,5,1,0
3,246108024610807,246108024610807+1978785+0,Stamford,6310,0,,16,1,0
3,246108024610807,246108024610807+1978796+0,Grand Central,6313,1,,5,1,0
3,246108024610807,246108024610807+1978800+0,Stamford,6314,0,,16,1,0
3,246108024610807,246108024610807+1978810+0,Grand Central,6317,1,,5,1,0
3,246108024610807,246108024610807+1978815+0,Stamford,6318,0,,16,1,0
3,246108024610807,246108024610807+1978830+0,Grand Central,6321,1,,5,1,0
3,246108024610807,246108024610807+1978835+0,Stamford,6322,0,,16,1,0
3,246108024610807,246108024610807+1978839+0,Grand Central,6323,1,,5,1,0
3,246108024610807,246108024610807+1978844+0,Stamford,6324,0,,16,1,0
3,246108024610807,246108024610807+1978848+0,Grand Central,6325,1,,5,1,0
3,246108024610807,246108024610807+1978853+0,Stamford,6326,0,,16,1,0
3,246108024610807,246108024610807+1978857+0,Grand Central,6327,1,,5,1,0
3,246108024610807,246108024610807+1978862+0,Stamford,6328,0,,16,1,0
3,246108024610807,246108024610807+1978867+0,Grand Central,6329,1,,5,1,0
3,246108024610807,246108024610807+1978875+0,Stamford,6330,0,,16,1,0
3,246108024610807,246108024610807+1978879+0,Grand Central,6331,1,,5,1,0
3,246108024610807,246108024610807+1978883+0,Stamford,6332,0,,16,1,0
3,246108024610807,246108024610807+1978888+0,Grand Central,6333,1,,5,1,0
3,246108024610807,246108024610807+1978893+0,Stamford,6334,0,,16,1,0
3,246108024610807,246108024610807+1978897+0,Grand Central,6335,1,,5,1,0
3,246108024610807,246108024610807+1978902+0,Stamford,6336,0,,16,1,0
3,246108024610807,246108024610807+1978907+0,Grand Central,6337,1,,5,1,0
3,246108024610807,246108024610807+1978912+0,Stamford,6338,0,,16,1,0
3,246108024610807,246108024610807+1978916+0,Grand Central,6339,1,,5,1,0
3,246108024610807,246108024610807+1978923+0,Stamford,6340,0,,16,1,0
3,246108024610807,246108024610807+1978928+0,Grand Central,6341,1,,5,1,0
3,246108024610807,246108024610807+1978932+0,Stamford,6342,0,,16,1,0
3,246108024610807,246108024610807+1978936+0,Grand Central,6343,1,,5,1,0
3,246108024610807,246108024610807+1978941+0,Stamford,6344,0,,16,1,0
3,246108024610807,246108024610807+1978946+0,Grand Central,6345,1,,5,1,0
3,246108024610807,246108024610807+1978951+0,Stamford,6346,0,,16,1,0
3,246108024610807,246108024610807+1978956+0,Grand Central,6347,1,,5,1,0
3,246108024610807,246108024610807+1978961+0,Stamford,6348,0,,16,1,0
3,246108024610807,246108024610807+1978966+0,Grand Central,6349,1,,5,1,0
3,246108024610807,246108024610807+1978975+0,Stamford,6350,0,,16,1,0
3,246108024610807,246108024610807+1978979+0,Grand Central,6351,1,,5,1,0
3,246108024610807,246108024610807+1978983+0,Stamford,6352,0,,16,1,0
3,246108024610807,246108024610807+1978988+0,Grand Central,6353,1,,5,1,0
3,246108024610807,246108024610807+1978992+0,Stamford,6354,0,,16,1,0
3,246108024610807,246108024610807+1978997+0,Grand Central,6355,1,,5,1,0
3,246108024610807,246108024610807+1979002+0,Stamford,6356,0,,16,1,0
3,246108024610807,246108024610807+1979006+0,Grand Central,6357,1,,5,1,0
3,246108024610807,246108024610807+1979011+0,Stamford,6358,0,,16,1,0
3,246108024610807,246108024610807+1979016+0,Grand Central,6359,1,,5,1,0
3,246108024610807,246108024610807+1979023+0,Stamford,6360,0,,16,1,0
3,246108024610807,246108024610807+1979028+0,Grand Central,6361,1,,5,1,0
3,246108024610807,246108024610807+1979032+0,Stamford,6362,0,,16,1,0
3,246108024610807,246108024610807+1979043+0,Grand Central,6365,1,,5,1,0
3,246108024610807,246108024610807+1979048+0,Stamford,6366,0,,16,1,0
3,246108024610807,246108024610807+1979053+0,Grand Central,6369,1,,5,1,0
3,246108024610807,246108024610807+1979061+0,Stamford,6370,0,,16,1,0
3,246108024610807,246108024610807+1979066+0,Grand Central,6371,1,,5,1,0
3,246108024610807,246108024610807+1979074+0,Stamford,6374,0,,16,1,0
3,246108024610807,246108024610807+1979087+0,Grand Central,6399,1,,5,1,0
3,246108024610807,246108024610807+1979099+0,Grand Central,6425,1,,5,1,0
3,246108024610807,246108024610807+1979123+0,New Haven,6500,0,,16,1,0
3,246108024610807,246108024610807+1979126+0,New Haven,6502,0,,16,1,0
3,246108024610807,246108024610807+1979129+0,Grand Central,6503,1,,5,1,0
3,246108024610807,246108024610807+1979133+0,New Haven,6504,0,,16,1,0
3,246108024610807,246108024610807+1979138+0,Grand Central,6505,1,,5,1,0
3,246108024610807,246108024610807+1979143+0,New Haven,6506,0,,16,1,0
3,246108024610807,246108024610807+1979148+0,Grand Central,6509,1,,5,1,0
3,246108024610807,246108024610807+1979156+0,New Haven,6510,0,,16,1,0
3,246108024610807,246108024610807+1979164+0,Grand Central,6513,1,,5,1,0
3,246108024610807,246108024610807+1979168+0,New Haven,6514,0,,16,1,0
3,246108024610807,246108024610807+1979173+0,Grand Central,6515,1,,5,1,0
3,246108024610807,246108024610807+1979178+0,Grand Central,6517,1,,5,1,0
3,246108024610807,246108024610807+1979182+0,New Haven,6518,0,,16,1,0
3,246108024610807,246108024610807+1979187+0,Grand Central,6519,1,,5,1,0
3,246108024610807,246108024610807+1979198+0,Grand Central,6521,1,,5,1,0
3,246108024610807,246108024610807+1979202+0,New Haven,6522,0,,16,1,0
3,246108024610807,246108024610807+1979207+0,Grand Central,6523,1,,5,1,0
3,246108024610807,246108024610807+1979212+0,New Haven,6524,0,,16,1,0
3,246108024610807,246108024610807+1979217+0,Grand Central,6525,1,,5,1,0
3,246108024610807,246108024610807+1979221+0,New Haven,6526,0,,16,1,0
3,246108024610807,246108024610807+1979226+0,Grand Central,6527,1,,5,1,0
3,246108024610807,246108024610807+1979231+0,New Haven,6528,0,,16,1,0
3,246108024610807,246108024610807+1979236+0,Grand Central,6529,1,,5,1,0
3,246108024610807,246108024610807+1979243+0,New Haven,6530,0,,16,1,0
3,246108024610807,246108024610807+1979248+0,Grand Central,6531,1,,5,1,0
3,246108024610807,246108024610807+1979253+0,New Haven,6532,0,,16,1,0
3,246108024610807,246108024610807+1979258+0,Grand Central,6533,1,,5,1,0
3,246108024610807,246108024610807+1979262+0,New Haven,6534,0,,16,1,0
3,246108024610807,246108024610807+1979267+0,Grand Central,6535,1,,5,1,0
3,246108024610807,246108024610807+1979272+0,New Haven,6536,0,,16,1,0
3,246108024610807,246108024610807+1979277+0,Grand Central,6537,1,,5,1,0
3,246108024610807,246108024610807+1979282+0,New Haven,6538,0,,16,1,0
3,246108024610807,246108024610807+1979287+0,Grand Central,6539,1,,5,1,0
3,246108024610807,246108024610807+1979292+0,New Haven,6540,0,,16,1,0
3,246108024610807,246108024610807+1979297+0,Grand Central,6541,1,,5,1,0
3,246108024610807,246108024610807+1979302+0,New Haven,6542,0,,16,1,0
3,246108024610807,246108024610807+1979307+0,Grand Central,6543,1,,5,1,0
3,246108024610807,246108024610807+1979312+0,New Haven,6544,0,,16,1,0
3,246108024610807,246108024610807+1979317+0,Grand Central,6545,1,,5,1,0
3,246108024610807,246108024610807+1979322+0,New Haven,6546,0,,16,1,0
3,246108024610807,246108024610807+1979327+0,Grand Central,6547,1,,5,1,0
3,246108024610807,246108024610807+1979332+0,New Haven,6548,0,,16,1,0
3,246108024610807,246108024610807+1979337+0,Grand Central,6549,1,,5,1,0
3,246108024610807,246108024610807+1979344+0,New Haven,6550,0,,16,1,0
3,246108024610807,246108024610807+1979349+0,Grand Central,6551,1,,5,1,0
3,246108024610807,246108024610807+1979354+0,New Haven,6552,0,,16,1,0
3,246108024610807,246108024610807+1979359+0,Grand Central,6553,1,,5,1,0
3,246108024610807,246108024610807+1979364+0,New Haven,6554,0,,16,1,0
3,246108024610807,246108024610807+1979369+0,Grand Central,6555,1,,5,1,0
3,246108024610807,246108024610807+1979374+0,New Haven,6556,0,,16,1,0
3,246108024610807,246108024610807+1979379+0,Grand Central,6557,1,,5,1,0
3,246108024610807,246108024610807+1979383+0,New Haven,6558,0,,16,1,0
3,246108024610807,246108024610807+1979387+0,Grand Central,6559,1,,5,1,0
3,246108024610807,246108024610807+1979393+0,New Haven,6560,0,,16,1,0
3,246108024610807,246108024610807+1979398+0,Grand Central,6561,1,,5,1,0
3,246108024610807,246108024610807+1979403+0,New Haven,6562,0,,16,1,0
3,246108024610807,246108024610807+1979408+0,New Haven,6564,0,,16,1,0
3,246108024610807,246108024610807+1979413+0,Grand Central,6565,1,,5,1,0
3,246108024610807,246108024610807+1979417+0,New Haven,6566,0,,16,1,0
3,246108024610807,246108024610807+1979421+0,New Haven,6568,0,,16,1,0
3,246108024610807,246108024610807+1979426+0,Grand Central,6569,1,,5,1,0
3,246108024610807,246108024610807+1979434+0,New Haven,6570,0,,16,1,0
3,246108024610807,246108024610807+1979439+0,Grand Central,6571,1,,5,1,0
3,246108024610807,246108024610807+1979444+0,Grand Central,6573,1,,5,1,0
3,246108024610807,246108024610807+1979452+0,New Haven,6598,0,,16,1,0
4,246108024610807,246108024610807+1979485+0,New Canaan,6704,0,,19,1,0
4,246108024610807,246108024610807+1979490+0,Stamford,6705,1,,8,1,0
4,246108024610807,246108024610807+1979495+0,New Canaan,6706,0,,19,1,0
